Time,Position,theta,Force
23.481,0.000474056,1.80096e-10,1.59092e-08
23.482,0.000474056,1.80099e-10,1.59094e-08
23.483,0.000474057,1.80102e-10,1.59096e-08
23.484,0.000474058,1.80104e-10,1.59099e-08
23.485,0.000474059,1.80107e-10,1.59101e-08
23.486,0.00047406,1.80109e-10,1.59103e-08
23.487,0.000474061,1.80112e-10,1.59106e-08
23.488,0.000474062,1.80114e-10,1.59108e-08
23.489,0.000474063,1.80117e-10,1.5911e-08
23.49,0.000474064,1.80119e-10,1.59113e-08
23.491,0.000474065,1.80122e-10,1.59115e-08
23.492,0.000474066,1.80124e-10,1.59117e-08
23.493,0.000474067,1.80127e-10,1.5912e-08
23.494,0.000474067,1.80129e-10,1.59122e-08
23.495,0.000474068,1.80132e-10,1.59124e-08
23.496,0.000474069,1.80134e-10,1.59126e-08
23.497,0.00047407,1.80137e-10,1.59129e-08
23.498,0.000474071,1.80139e-10,1.59131e-08
23.499,0.000474072,1.80142e-10,1.59133e-08
23.5,0.000474073,1.80144e-10,1.59136e-08
23.501,0.000474074,1.80147e-10,1.59138e-08
23.502,0.000474075,1.80149e-10,1.5914e-08
23.503,0.000474076,1.80152e-10,1.59142e-08
23.504,0.000474077,1.80154e-10,1.59145e-08
23.505,0.000474078,1.80157e-10,1.59147e-08
23.506,0.000474078,1.80159e-10,1.59149e-08
23.507,0.000474079,1.80162e-10,1.59151e-08
23.508,0.00047408,1.80164e-10,1.59154e-08
23.509,0.000474081,1.80167e-10,1.59156e-08
23.51,0.000474082,1.80169e-10,1.59158e-08
23.511,0.000474083,1.80172e-10,1.5916e-08
23.512,0.000474084,1.80174e-10,1.59162e-08
23.513,0.000474085,1.80177e-10,1.59165e-08
23.514,0.000474086,1.80179e-10,1.59167e-08
23.515,0.000474087,1.80182e-10,1.59169e-08
23.516,0.000474088,1.80184e-10,1.59171e-08
23.517,0.000474089,1.80186e-10,1.59174e-08
23.518,0.000474089,1.80189e-10,1.59176e-08
23.519,0.00047409,1.80191e-10,1.59178e-08
23.52,0.000474091,1.80194e-10,1.5918e-08
23.521,0.000474092,1.80196e-10,1.59182e-08
23.522,0.000474093,1.80199e-10,1.59185e-08
23.523,0.000474094,1.80201e-10,1.59187e-08
23.524,0.000474095,1.80203e-10,1.59189e-08
23.525,0.000474096,1.80206e-10,1.59191e-08
23.526,0.000474097,1.80208e-10,1.59193e-08
23.527,0.000474098,1.80211e-10,1.59195e-08
23.528,0.000474099,1.80213e-10,1.59198e-08
23.529,0.0004741,1.80215e-10,1.592e-08
23.53,0.0004741,1.80218e-10,1.59202e-08
23.531,0.000474101,1.8022e-10,1.59204e-08
23.532,0.000474102,1.80223e-10,1.59206e-08
23.533,0.000474103,1.80225e-10,1.59208e-08
23.534,0.000474104,1.80227e-10,1.59211e-08
23.535,0.000474105,1.8023e-10,1.59213e-08
23.536,0.000474106,1.80232e-10,1.59215e-08
23.537,0.000474107,1.80234e-10,1.59217e-08
23.538,0.000474108,1.80237e-10,1.59219e-08
23.539,0.000474109,1.80239e-10,1.59221e-08
23.54,0.00047411,1.80242e-10,1.59223e-08
23.541,0.000474111,1.80244e-10,1.59225e-08
23.542,0.000474111,1.80246e-10,1.59228e-08
23.543,0.000474112,1.80249e-10,1.5923e-08
23.544,0.000474113,1.80251e-10,1.59232e-08
23.545,0.000474114,1.80253e-10,1.59234e-08
23.546,0.000474115,1.80256e-10,1.59236e-08
23.547,0.000474116,1.80258e-10,1.59238e-08
23.548,0.000474117,1.8026e-10,1.5924e-08
23.549,0.000474118,1.80263e-10,1.59242e-08
23.55,0.000474119,1.80265e-10,1.59244e-08
23.551,0.00047412,1.80267e-10,1.59246e-08
23.552,0.000474121,1.8027e-10,1.59248e-08
23.553,0.000474122,1.80272e-10,1.59251e-08
23.554,0.000474122,1.80274e-10,1.59253e-08
23.555,0.000474123,1.80276e-10,1.59255e-08
23.556,0.000474124,1.80279e-10,1.59257e-08
23.557,0.000474125,1.80281e-10,1.59259e-08
23.558,0.000474126,1.80283e-10,1.59261e-08
23.559,0.000474127,1.80286e-10,1.59263e-08
23.56,0.000474128,1.80288e-10,1.59265e-08
23.561,0.000474129,1.8029e-10,1.59267e-08
23.562,0.00047413,1.80292e-10,1.59269e-08
23.563,0.000474131,1.80295e-10,1.59271e-08
23.564,0.000474132,1.80297e-10,1.59273e-08
23.565,0.000474133,1.80299e-10,1.59275e-08
23.566,0.000474133,1.80302e-10,1.59277e-08
23.567,0.000474134,1.80304e-10,1.59279e-08
23.568,0.000474135,1.80306e-10,1.59281e-08
23.569,0.000474136,1.80308e-10,1.59283e-08
23.57,0.000474137,1.80311e-10,1.59285e-08
23.571,0.000474138,1.80313e-10,1.59287e-08
23.572,0.000474139,1.80315e-10,1.59289e-08
23.573,0.00047414,1.80317e-10,1.59291e-08
23.574,0.000474141,1.80319e-10,1.59293e-08
23.575,0.000474142,1.80322e-10,1.59295e-08
23.576,0.000474143,1.80324e-10,1.59297e-08
23.577,0.000474143,1.80326e-10,1.59299e-08
23.578,0.000474144,1.80328e-10,1.59301e-08
23.579,0.000474145,1.80331e-10,1.59303e-08
23.58,0.000474146,1.80333e-10,1.59305e-08
23.581,0.000474147,1.80335e-10,1.59307e-08
23.582,0.000474148,1.80337e-10,1.59309e-08
23.583,0.000474149,1.80339e-10,1.59311e-08
23.584,0.00047415,1.80342e-10,1.59313e-08
23.585,0.000474151,1.80344e-10,1.59315e-08
23.586,0.000474152,1.80346e-10,1.59317e-08
23.587,0.000474153,1.80348e-10,1.59319e-08
23.588,0.000474154,1.8035e-10,1.59321e-08
23.589,0.000474154,1.80353e-10,1.59323e-08
23.59,0.000474155,1.80355e-10,1.59325e-08
23.591,0.000474156,1.80357e-10,1.59327e-08
23.592,0.000474157,1.80359e-10,1.59329e-08
23.593,0.000474158,1.80361e-10,1.5933e-08
23.594,0.000474159,1.80363e-10,1.59332e-08
23.595,0.00047416,1.80366e-10,1.59334e-08
23.596,0.000474161,1.80368e-10,1.59336e-08
23.597,0.000474162,1.8037e-10,1.59338e-08
23.598,0.000474163,1.80372e-10,1.5934e-08
23.599,0.000474164,1.80374e-10,1.59342e-08
23.6,0.000474165,1.80376e-10,1.59344e-08
23.601,0.000474165,1.80378e-10,1.59346e-08
23.602,0.000474166,1.80381e-10,1.59348e-08
23.603,0.000474167,1.80383e-10,1.59349e-08
23.604,0.000474168,1.80385e-10,1.59351e-08
23.605,0.000474169,1.80387e-10,1.59353e-08
23.606,0.00047417,1.80389e-10,1.59355e-08
23.607,0.000474171,1.80391e-10,1.59357e-08
23.608,0.000474172,1.80393e-10,1.59359e-08
23.609,0.000474173,1.80395e-10,1.59361e-08
23.61,0.000474174,1.80397e-10,1.59363e-08
23.611,0.000474175,1.804e-10,1.59364e-08
23.612,0.000474176,1.80402e-10,1.59366e-08
23.613,0.000474176,1.80404e-10,1.59368e-08
23.614,0.000474177,1.80406e-10,1.5937e-08
23.615,0.000474178,1.80408e-10,1.59372e-08
23.616,0.000474179,1.8041e-10,1.59374e-08
23.617,0.00047418,1.80412e-10,1.59376e-08
23.618,0.000474181,1.80414e-10,1.59377e-08
23.619,0.000474182,1.80416e-10,1.59379e-08
23.62,0.000474183,1.80418e-10,1.59381e-08
23.621,0.000474184,1.8042e-10,1.59383e-08
23.622,0.000474185,1.80422e-10,1.59385e-08
23.623,0.000474186,1.80424e-10,1.59386e-08
23.624,0.000474187,1.80426e-10,1.59388e-08
23.625,0.000474187,1.80429e-10,1.5939e-08
23.626,0.000474188,1.80431e-10,1.59392e-08
23.627,0.000474189,1.80433e-10,1.59394e-08
23.628,0.00047419,1.80435e-10,1.59395e-08
23.629,0.000474191,1.80437e-10,1.59397e-08
23.63,0.000474192,1.80439e-10,1.59399e-08
23.631,0.000474193,1.80441e-10,1.59401e-08
23.632,0.000474194,1.80443e-10,1.59403e-08
23.633,0.000474195,1.80445e-10,1.59404e-08
23.634,0.000474196,1.80447e-10,1.59406e-08
23.635,0.000474197,1.80449e-10,1.59408e-08
23.636,0.000474198,1.80451e-10,1.5941e-08
23.637,0.000474198,1.80453e-10,1.59411e-08
23.638,0.000474199,1.80455e-10,1.59413e-08
23.639,0.0004742,1.80457e-10,1.59415e-08
23.64,0.000474201,1.80459e-10,1.59417e-08
23.641,0.000474202,1.80461e-10,1.59418e-08
23.642,0.000474203,1.80463e-10,1.5942e-08
23.643,0.000474204,1.80465e-10,1.59422e-08
23.644,0.000474205,1.80467e-10,1.59424e-08
23.645,0.000474206,1.80469e-10,1.59425e-08
23.646,0.000474207,1.80471e-10,1.59427e-08
23.647,0.000474208,1.80473e-10,1.59429e-08
23.648,0.000474209,1.80475e-10,1.59431e-08
23.649,0.000474209,1.80477e-10,1.59432e-08
23.65,0.00047421,1.80478e-10,1.59434e-08
23.651,0.000474211,1.8048e-10,1.59436e-08
23.652,0.000474212,1.80482e-10,1.59437e-08
23.653,0.000474213,1.80484e-10,1.59439e-08
23.654,0.000474214,1.80486e-10,1.59441e-08
23.655,0.000474215,1.80488e-10,1.59443e-08
23.656,0.000474216,1.8049e-10,1.59444e-08
23.657,0.000474217,1.80492e-10,1.59446e-08
23.658,0.000474218,1.80494e-10,1.59448e-08
23.659,0.000474219,1.80496e-10,1.59449e-08
23.66,0.00047422,1.80498e-10,1.59451e-08
23.661,0.00047422,1.805e-10,1.59453e-08
23.662,0.000474221,1.80502e-10,1.59454e-08
23.663,0.000474222,1.80504e-10,1.59456e-08
23.664,0.000474223,1.80505e-10,1.59458e-08
23.665,0.000474224,1.80507e-10,1.59459e-08
23.666,0.000474225,1.80509e-10,1.59461e-08
23.667,0.000474226,1.80511e-10,1.59463e-08
23.668,0.000474227,1.80513e-10,1.59464e-08
23.669,0.000474228,1.80515e-10,1.59466e-08
23.67,0.000474229,1.80517e-10,1.59468e-08
23.671,0.00047423,1.80519e-10,1.59469e-08
23.672,0.000474231,1.80521e-10,1.59471e-08
23.673,0.000474231,1.80522e-10,1.59472e-08
23.674,0.000474232,1.80524e-10,1.59474e-08
23.675,0.000474233,1.80526e-10,1.59476e-08
23.676,0.000474234,1.80528e-10,1.59477e-08
23.677,0.000474235,1.8053e-10,1.59479e-08
23.678,0.000474236,1.80532e-10,1.59481e-08
23.679,0.000474237,1.80534e-10,1.59482e-08
23.68,0.000474238,1.80535e-10,1.59484e-08
23.681,0.000474239,1.80537e-10,1.59485e-08
23.682,0.00047424,1.80539e-10,1.59487e-08
23.683,0.000474241,1.80541e-10,1.59489e-08
23.684,0.000474242,1.80543e-10,1.5949e-08
23.685,0.000474242,1.80545e-10,1.59492e-08
23.686,0.000474243,1.80546e-10,1.59493e-08
23.687,0.000474244,1.80548e-10,1.59495e-08
23.688,0.000474245,1.8055e-10,1.59497e-08
23.689,0.000474246,1.80552e-10,1.59498e-08
23.69,0.000474247,1.80554e-10,1.595e-08
23.691,0.000474248,1.80555e-10,1.59501e-08
23.692,0.000474249,1.80557e-10,1.59503e-08
23.693,0.00047425,1.80559e-10,1.59504e-08
23.694,0.000474251,1.80561e-10,1.59506e-08
23.695,0.000474252,1.80563e-10,1.59507e-08
23.696,0.000474253,1.80564e-10,1.59509e-08
23.697,0.000474253,1.80566e-10,1.59511e-08
23.698,0.000474254,1.80568e-10,1.59512e-08
23.699,0.000474255,1.8057e-10,1.59514e-08
23.7,0.000474256,1.80572e-10,1.59515e-08
23.701,0.000474257,1.80573e-10,1.59517e-08
23.702,0.000474258,1.80575e-10,1.59518e-08
23.703,0.000474259,1.80577e-10,1.5952e-08
23.704,0.00047426,1.80579e-10,1.59521e-08
23.705,0.000474261,1.8058e-10,1.59523e-08
23.706,0.000474262,1.80582e-10,1.59524e-08
23.707,0.000474263,1.80584e-10,1.59526e-08
23.708,0.000474264,1.80586e-10,1.59527e-08
23.709,0.000474264,1.80587e-10,1.59529e-08
23.71,0.000474265,1.80589e-10,1.5953e-08
23.711,0.000474266,1.80591e-10,1.59532e-08
23.712,0.000474267,1.80592e-10,1.59533e-08
23.713,0.000474268,1.80594e-10,1.59535e-08
23.714,0.000474269,1.80596e-10,1.59536e-08
23.715,0.00047427,1.80598e-10,1.59538e-08
23.716,0.000474271,1.80599e-10,1.59539e-08
23.717,0.000474272,1.80601e-10,1.59541e-08
23.718,0.000474273,1.80603e-10,1.59542e-08
23.719,0.000474274,1.80604e-10,1.59544e-08
23.72,0.000474275,1.80606e-10,1.59545e-08
23.721,0.000474275,1.80608e-10,1.59547e-08
23.722,0.000474276,1.8061e-10,1.59548e-08
23.723,0.000474277,1.80611e-10,1.59549e-08
23.724,0.000474278,1.80613e-10,1.59551e-08
23.725,0.000474279,1.80615e-10,1.59552e-08
23.726,0.00047428,1.80616e-10,1.59554e-08
23.727,0.000474281,1.80618e-10,1.59555e-08
23.728,0.000474282,1.8062e-10,1.59557e-08
23.729,0.000474283,1.80621e-10,1.59558e-08
23.73,0.000474284,1.80623e-10,1.5956e-08
23.731,0.000474285,1.80625e-10,1.59561e-08
23.732,0.000474286,1.80626e-10,1.59562e-08
23.733,0.000474286,1.80628e-10,1.59564e-08
23.734,0.000474287,1.8063e-10,1.59565e-08
23.735,0.000474288,1.80631e-10,1.59567e-08
23.736,0.000474289,1.80633e-10,1.59568e-08
23.737,0.00047429,1.80635e-10,1.59569e-08
23.738,0.000474291,1.80636e-10,1.59571e-08
23.739,0.000474292,1.80638e-10,1.59572e-08
23.74,0.000474293,1.80639e-10,1.59574e-08
23.741,0.000474294,1.80641e-10,1.59575e-08
23.742,0.000474295,1.80643e-10,1.59576e-08
23.743,0.000474296,1.80644e-10,1.59578e-08
23.744,0.000474297,1.80646e-10,1.59579e-08
23.745,0.000474297,1.80648e-10,1.59581e-08
23.746,0.000474298,1.80649e-10,1.59582e-08
23.747,0.000474299,1.80651e-10,1.59583e-08
23.748,0.0004743,1.80652e-10,1.59585e-08
23.749,0.000474301,1.80654e-10,1.59586e-08
23.75,0.000474302,1.80656e-10,1.59587e-08
23.751,0.000474303,1.80657e-10,1.59589e-08
23.752,0.000474304,1.80659e-10,1.5959e-08
23.753,0.000474305,1.8066e-10,1.59591e-08
23.754,0.000474306,1.80662e-10,1.59593e-08
23.755,0.000474307,1.80663e-10,1.59594e-08
23.756,0.000474308,1.80665e-10,1.59595e-08
23.757,0.000474308,1.80667e-10,1.59597e-08
23.758,0.000474309,1.80668e-10,1.59598e-08
23.759,0.00047431,1.8067e-10,1.59599e-08
23.76,0.000474311,1.80671e-10,1.59601e-08
23.761,0.000474312,1.80673e-10,1.59602e-08
23.762,0.000474313,1.80674e-10,1.59603e-08
23.763,0.000474314,1.80676e-10,1.59605e-08
23.764,0.000474315,1.80677e-10,1.59606e-08
23.765,0.000474316,1.80679e-10,1.59607e-08
23.766,0.000474317,1.80681e-10,1.59609e-08
23.767,0.000474318,1.80682e-10,1.5961e-08
23.768,0.000474319,1.80684e-10,1.59611e-08
23.769,0.000474319,1.80685e-10,1.59613e-08
23.77,0.00047432,1.80687e-10,1.59614e-08
23.771,0.000474321,1.80688e-10,1.59615e-08
23.772,0.000474322,1.8069e-10,1.59616e-08
23.773,0.000474323,1.80691e-10,1.59618e-08
23.774,0.000474324,1.80693e-10,1.59619e-08
23.775,0.000474325,1.80694e-10,1.5962e-08
23.776,0.000474326,1.80696e-10,1.59622e-08
23.777,0.000474327,1.80697e-10,1.59623e-08
23.778,0.000474328,1.80699e-10,1.59624e-08
23.779,0.000474329,1.807e-10,1.59625e-08
23.78,0.00047433,1.80702e-10,1.59627e-08
23.781,0.00047433,1.80703e-10,1.59628e-08
23.782,0.000474331,1.80705e-10,1.59629e-08
23.783,0.000474332,1.80706e-10,1.5963e-08
23.784,0.000474333,1.80708e-10,1.59632e-08
23.785,0.000474334,1.80709e-10,1.59633e-08
23.786,0.000474335,1.80711e-10,1.59634e-08
23.787,0.000474336,1.80712e-10,1.59635e-08
23.788,0.000474337,1.80713e-10,1.59636e-08
23.789,0.000474338,1.80715e-10,1.59638e-08
23.79,0.000474339,1.80716e-10,1.59639e-08
23.791,0.00047434,1.80718e-10,1.5964e-08
23.792,0.000474341,1.80719e-10,1.59641e-08
23.793,0.000474341,1.80721e-10,1.59643e-08
23.794,0.000474342,1.80722e-10,1.59644e-08
23.795,0.000474343,1.80724e-10,1.59645e-08
23.796,0.000474344,1.80725e-10,1.59646e-08
23.797,0.000474345,1.80726e-10,1.59647e-08
23.798,0.000474346,1.80728e-10,1.59649e-08
23.799,0.000474347,1.80729e-10,1.5965e-08
23.8,0.000474348,1.80731e-10,1.59651e-08
23.801,0.000474349,1.80732e-10,1.59652e-08
23.802,0.00047435,1.80734e-10,1.59653e-08
23.803,0.000474351,1.80735e-10,1.59655e-08
23.804,0.000474352,1.80736e-10,1.59656e-08
23.805,0.000474352,1.80738e-10,1.59657e-08
23.806,0.000474353,1.80739e-10,1.59658e-08
23.807,0.000474354,1.80741e-10,1.59659e-08
23.808,0.000474355,1.80742e-10,1.5966e-08
23.809,0.000474356,1.80743e-10,1.59662e-08
23.81,0.000474357,1.80745e-10,1.59663e-08
23.811,0.000474358,1.80746e-10,1.59664e-08
23.812,0.000474359,1.80748e-10,1.59665e-08
23.813,0.00047436,1.80749e-10,1.59666e-08
23.814,0.000474361,1.8075e-10,1.59667e-08
23.815,0.000474362,1.80752e-10,1.59669e-08
23.816,0.000474363,1.80753e-10,1.5967e-08
23.817,0.000474363,1.80754e-10,1.59671e-08
23.818,0.000474364,1.80756e-10,1.59672e-08
23.819,0.000474365,1.80757e-10,1.59673e-08
23.82,0.000474366,1.80758e-10,1.59674e-08
23.821,0.000474367,1.8076e-10,1.59675e-08
23.822,0.000474368,1.80761e-10,1.59676e-08
23.823,0.000474369,1.80762e-10,1.59678e-08
23.824,0.00047437,1.80764e-10,1.59679e-08
23.825,0.000474371,1.80765e-10,1.5968e-08
23.826,0.000474372,1.80766e-10,1.59681e-08
23.827,0.000474373,1.80768e-10,1.59682e-08
23.828,0.000474374,1.80769e-10,1.59683e-08
23.829,0.000474374,1.8077e-10,1.59684e-08
23.83,0.000474375,1.80772e-10,1.59685e-08
23.831,0.000474376,1.80773e-10,1.59686e-08
23.832,0.000474377,1.80774e-10,1.59687e-08
23.833,0.000474378,1.80776e-10,1.59688e-08
23.834,0.000474379,1.80777e-10,1.5969e-08
23.835,0.00047438,1.80778e-10,1.59691e-08
23.836,0.000474381,1.8078e-10,1.59692e-08
23.837,0.000474382,1.80781e-10,1.59693e-08
23.838,0.000474383,1.80782e-10,1.59694e-08
23.839,0.000474384,1.80783e-10,1.59695e-08
23.84,0.000474385,1.80785e-10,1.59696e-08
23.841,0.000474385,1.80786e-10,1.59697e-08
23.842,0.000474386,1.80787e-10,1.59698e-08
23.843,0.000474387,1.80789e-10,1.59699e-08
23.844,0.000474388,1.8079e-10,1.597e-08
23.845,0.000474389,1.80791e-10,1.59701e-08
23.846,0.00047439,1.80792e-10,1.59702e-08
23.847,0.000474391,1.80794e-10,1.59703e-08
23.848,0.000474392,1.80795e-10,1.59704e-08
23.849,0.000474393,1.80796e-10,1.59705e-08
23.85,0.000474394,1.80797e-10,1.59706e-08
23.851,0.000474395,1.80799e-10,1.59707e-08
23.852,0.000474396,1.808e-10,1.59709e-08
23.853,0.000474396,1.80801e-10,1.5971e-08
23.854,0.000474397,1.80802e-10,1.59711e-08
23.855,0.000474398,1.80804e-10,1.59712e-08
23.856,0.000474399,1.80805e-10,1.59713e-08
23.857,0.0004744,1.80806e-10,1.59714e-08
23.858,0.000474401,1.80807e-10,1.59715e-08
23.859,0.000474402,1.80809e-10,1.59716e-08
23.86,0.000474403,1.8081e-10,1.59717e-08
23.861,0.000474404,1.80811e-10,1.59718e-08
23.862,0.000474405,1.80812e-10,1.59719e-08
23.863,0.000474406,1.80813e-10,1.5972e-08
23.864,0.000474407,1.80815e-10,1.59721e-08
23.865,0.000474407,1.80816e-10,1.59722e-08
23.866,0.000474408,1.80817e-10,1.59723e-08
23.867,0.000474409,1.80818e-10,1.59724e-08
23.868,0.00047441,1.80819e-10,1.59724e-08
23.869,0.000474411,1.80821e-10,1.59725e-08
23.87,0.000474412,1.80822e-10,1.59726e-08
23.871,0.000474413,1.80823e-10,1.59727e-08
23.872,0.000474414,1.80824e-10,1.59728e-08
23.873,0.000474415,1.80825e-10,1.59729e-08
23.874,0.000474416,1.80827e-10,1.5973e-08
23.875,0.000474417,1.80828e-10,1.59731e-08
23.876,0.000474418,1.80829e-10,1.59732e-08
23.877,0.000474418,1.8083e-10,1.59733e-08
23.878,0.000474419,1.80831e-10,1.59734e-08
23.879,0.00047442,1.80832e-10,1.59735e-08
23.88,0.000474421,1.80834e-10,1.59736e-08
23.881,0.000474422,1.80835e-10,1.59737e-08
23.882,0.000474423,1.80836e-10,1.59738e-08
23.883,0.000474424,1.80837e-10,1.59739e-08
23.884,0.000474425,1.80838e-10,1.5974e-08
23.885,0.000474426,1.80839e-10,1.59741e-08
23.886,0.000474427,1.8084e-10,1.59742e-08
23.887,0.000474428,1.80842e-10,1.59742e-08
23.888,0.000474429,1.80843e-10,1.59743e-08
23.889,0.000474429,1.80844e-10,1.59744e-08
23.89,0.00047443,1.80845e-10,1.59745e-08
23.891,0.000474431,1.80846e-10,1.59746e-08
23.892,0.000474432,1.80847e-10,1.59747e-08
23.893,0.000474433,1.80848e-10,1.59748e-08
23.894,0.000474434,1.80849e-10,1.59749e-08
23.895,0.000474435,1.8085e-10,1.5975e-08
23.896,0.000474436,1.80852e-10,1.59751e-08
23.897,0.000474437,1.80853e-10,1.59751e-08
23.898,0.000474438,1.80854e-10,1.59752e-08
23.899,0.000474439,1.80855e-10,1.59753e-08
23.9,0.00047444,1.80856e-10,1.59754e-08
23.901,0.00047444,1.80857e-10,1.59755e-08
23.902,0.000474441,1.80858e-10,1.59756e-08
23.903,0.000474442,1.80859e-10,1.59757e-08
23.904,0.000474443,1.8086e-10,1.59758e-08
23.905,0.000474444,1.80861e-10,1.59758e-08
23.906,0.000474445,1.80862e-10,1.59759e-08
23.907,0.000474446,1.80864e-10,1.5976e-08
23.908,0.000474447,1.80865e-10,1.59761e-08
23.909,0.000474448,1.80866e-10,1.59762e-08
23.91,0.000474449,1.80867e-10,1.59763e-08
23.911,0.00047445,1.80868e-10,1.59764e-08
23.912,0.000474451,1.80869e-10,1.59764e-08
23.913,0.000474451,1.8087e-10,1.59765e-08
23.914,0.000474452,1.80871e-10,1.59766e-08
23.915,0.000474453,1.80872e-10,1.59767e-08
23.916,0.000474454,1.80873e-10,1.59768e-08
23.917,0.000474455,1.80874e-10,1.59769e-08
23.918,0.000474456,1.80875e-10,1.59769e-08
23.919,0.000474457,1.80876e-10,1.5977e-08
23.92,0.000474458,1.80877e-10,1.59771e-08
23.921,0.000474459,1.80878e-10,1.59772e-08
23.922,0.00047446,1.80879e-10,1.59773e-08
23.923,0.000474461,1.8088e-10,1.59774e-08
23.924,0.000474462,1.80881e-10,1.59774e-08
23.925,0.000474462,1.80882e-10,1.59775e-08
23.926,0.000474463,1.80883e-10,1.59776e-08
23.927,0.000474464,1.80884e-10,1.59777e-08
23.928,0.000474465,1.80885e-10,1.59778e-08
23.929,0.000474466,1.80886e-10,1.59778e-08
23.93,0.000474467,1.80887e-10,1.59779e-08
23.931,0.000474468,1.80888e-10,1.5978e-08
23.932,0.000474469,1.80889e-10,1.59781e-08
23.933,0.00047447,1.8089e-10,1.59782e-08
23.934,0.000474471,1.80891e-10,1.59782e-08
23.935,0.000474472,1.80892e-10,1.59783e-08
23.936,0.000474473,1.80893e-10,1.59784e-08
23.937,0.000474473,1.80894e-10,1.59785e-08
23.938,0.000474474,1.80895e-10,1.59785e-08
23.939,0.000474475,1.80896e-10,1.59786e-08
23.94,0.000474476,1.80897e-10,1.59787e-08
23.941,0.000474477,1.80898e-10,1.59788e-08
23.942,0.000474478,1.80899e-10,1.59789e-08
23.943,0.000474479,1.809e-10,1.59789e-08
23.944,0.00047448,1.80901e-10,1.5979e-08
23.945,0.000474481,1.80902e-10,1.59791e-08
23.946,0.000474482,1.80903e-10,1.59792e-08
23.947,0.000474483,1.80904e-10,1.59792e-08
23.948,0.000474484,1.80905e-10,1.59793e-08
23.949,0.000474484,1.80906e-10,1.59794e-08
23.95,0.000474485,1.80907e-10,1.59795e-08
23.951,0.000474486,1.80908e-10,1.59795e-08
23.952,0.000474487,1.80909e-10,1.59796e-08
23.953,0.000474488,1.8091e-10,1.59797e-08
23.954,0.000474489,1.8091e-10,1.59797e-08
23.955,0.00047449,1.80911e-10,1.59798e-08
23.956,0.000474491,1.80912e-10,1.59799e-08
23.957,0.000474492,1.80913e-10,1.598e-08
23.958,0.000474493,1.80914e-10,1.598e-08
23.959,0.000474494,1.80915e-10,1.59801e-08
23.96,0.000474495,1.80916e-10,1.59802e-08
23.961,0.000474495,1.80917e-10,1.59802e-08
23.962,0.000474496,1.80918e-10,1.59803e-08
23.963,0.000474497,1.80919e-10,1.59804e-08
23.964,0.000474498,1.8092e-10,1.59805e-08
23.965,0.000474499,1.80921e-10,1.59805e-08
23.966,0.0004745,1.80921e-10,1.59806e-08
23.967,0.000474501,1.80922e-10,1.59807e-08
23.968,0.000474502,1.80923e-10,1.59807e-08
23.969,0.000474503,1.80924e-10,1.59808e-08
23.97,0.000474504,1.80925e-10,1.59809e-08
23.971,0.000474505,1.80926e-10,1.59809e-08
23.972,0.000474506,1.80927e-10,1.5981e-08
23.973,0.000474506,1.80928e-10,1.59811e-08
23.974,0.000474507,1.80929e-10,1.59811e-08
23.975,0.000474508,1.80929e-10,1.59812e-08
23.976,0.000474509,1.8093e-10,1.59813e-08
23.977,0.00047451,1.80931e-10,1.59813e-08
23.978,0.000474511,1.80932e-10,1.59814e-08
23.979,0.000474512,1.80933e-10,1.59815e-08
23.98,0.000474513,1.80934e-10,1.59815e-08
23.981,0.000474514,1.80935e-10,1.59816e-08
23.982,0.000474515,1.80935e-10,1.59817e-08
23.983,0.000474516,1.80936e-10,1.59817e-08
23.984,0.000474517,1.80937e-10,1.59818e-08
23.985,0.000474517,1.80938e-10,1.59819e-08
23.986,0.000474518,1.80939e-10,1.59819e-08
23.987,0.000474519,1.8094e-10,1.5982e-08
23.988,0.00047452,1.8094e-10,1.59821e-08
23.989,0.000474521,1.80941e-10,1.59821e-08
23.99,0.000474522,1.80942e-10,1.59822e-08
23.991,0.000474523,1.80943e-10,1.59823e-08
23.992,0.000474524,1.80944e-10,1.59823e-08
23.993,0.000474525,1.80945e-10,1.59824e-08
23.994,0.000474526,1.80945e-10,1.59824e-08
23.995,0.000474527,1.80946e-10,1.59825e-08
23.996,0.000474528,1.80947e-10,1.59826e-08
23.997,0.000474528,1.80948e-10,1.59826e-08
23.998,0.000474529,1.80949e-10,1.59827e-08
23.999,0.00047453,1.80949e-10,1.59827e-08
24,0.000474531,1.8095e-10,1.59828e-08
24.001,0.000474532,1.80951e-10,1.59829e-08
24.002,0.000474533,1.80952e-10,1.59829e-08
24.003,0.000474534,1.80953e-10,1.5983e-08
24.004,0.000474535,1.80953e-10,1.59831e-08
24.005,0.000474536,1.80954e-10,1.59831e-08
24.006,0.000474537,1.80955e-10,1.59832e-08
24.007,0.000474538,1.80956e-10,1.59832e-08
24.008,0.000474539,1.80957e-10,1.59833e-08
24.009,0.000474539,1.80957e-10,1.59833e-08
24.01,0.00047454,1.80958e-10,1.59834e-08
24.011,0.000474541,1.80959e-10,1.59835e-08
24.012,0.000474542,1.8096e-10,1.59835e-08
24.013,0.000474543,1.8096e-10,1.59836e-08
24.014,0.000474544,1.80961e-10,1.59836e-08
24.015,0.000474545,1.80962e-10,1.59837e-08
24.016,0.000474546,1.80963e-10,1.59838e-08
24.017,0.000474547,1.80963e-10,1.59838e-08
24.018,0.000474548,1.80964e-10,1.59839e-08
