Time,Position,theta,Force
22.466,0.16284,3.88963,0
22.467,0.165535,3.89661,0
22.468,0.168198,3.90356,0
22.469,0.170828,3.91047,0
22.47,0.173427,3.91735,0
22.471,0.175994,3.92419,0
22.472,0.17853,3.93099,0
22.473,0.181035,3.93776,0
22.474,0.18351,3.9445,0
22.475,0.185955,3.95119,0
22.476,0.18837,3.95786,0
22.477,0.190755,3.96449,0
22.478,0.19311,3.97109,0
22.479,0.195437,3.97765,0
22.48,0.197735,3.98418,0
22.481,0.200004,3.99068,0
22.482,0.202246,3.99715,0
22.483,0.204459,4.00358,0
22.484,0.206644,4.00999,0
22.485,0.208803,4.01636,0
22.486,0.210934,4.0227,0
22.487,0.213038,4.02901,0
22.488,0.215115,4.03529,0
22.489,0.217166,4.04155,0
22.49,0.219191,4.04777,0
22.491,0.221191,4.05396,0
22.492,0.223164,4.06012,0
22.493,0.225112,4.06626,0
22.494,0.227035,4.07237,0
22.495,0.228934,4.07845,0
22.496,0.230807,4.0845,0
22.497,0.232656,4.09052,0
22.498,0.234481,4.09652,0
22.499,0.236282,4.10249,0
22.5,0.238059,4.10843,0
22.501,0.239813,4.11435,0
22.502,0.241544,4.12024,0
22.503,0.243251,4.1261,0
22.504,0.244935,4.13194,0
22.505,0.246597,4.13775,0
22.506,0.248237,4.14354,0
22.507,0.249854,4.1493,0
22.508,0.251449,4.15504,0
22.509,0.253023,4.16075,0
22.51,0.254574,4.16644,0
22.511,0.256105,4.17211,0
22.512,0.257614,4.17775,0
22.513,0.259102,4.18337,0
22.514,0.260569,4.18896,0
22.515,0.262016,4.19453,0
22.516,0.263442,4.20008,0
22.517,0.264848,4.20561,0
22.518,0.266233,4.21111,0
22.519,0.267599,4.21659,0
22.52,0.268945,4.22205,0
22.521,0.270272,4.22748,0
22.522,0.271579,4.2329,0
22.523,0.272867,4.23829,0
22.524,0.274136,4.24366,0
22.525,0.275386,4.24901,0
22.526,0.276618,4.25434,0
22.527,0.277831,4.25965,0
22.528,0.279025,4.26493,0
22.529,0.280201,4.2702,0
22.53,0.28136,4.27544,0
22.531,0.2825,4.28067,0
22.532,0.283623,4.28588,0
22.533,0.284728,4.29106,0
22.534,0.285816,4.29623,0
22.535,0.286886,4.30137,0
22.536,0.28794,4.3065,0
22.537,0.288976,4.3116,0
22.538,0.289996,4.31669,0
22.539,0.290998,4.32176,0
22.54,0.291985,4.32681,0
22.541,0.292955,4.33184,0
22.542,0.293909,4.33685,0
22.543,0.294846,4.34185,0
22.544,0.295768,4.34682,0
22.545,0.296674,4.35178,0
22.546,0.297564,4.35672,0
22.547,0.298439,4.36164,0
22.548,0.299298,4.36654,0
22.549,0.300142,4.37142,0
22.55,0.300971,4.37629,0
22.551,0.301785,4.38114,0
22.552,0.302584,4.38597,0
22.553,0.303368,4.39079,0
22.554,0.304138,4.39559,0
22.555,0.304893,4.40037,0
22.556,0.305634,4.40513,0
22.557,0.30636,4.40988,0
22.558,0.307073,4.41461,0
22.559,0.307771,4.41932,0
22.56,0.308456,4.42402,0
22.561,0.309126,4.4287,0
22.562,0.309783,4.43336,0
22.563,0.310427,4.43801,0
22.564,0.311057,4.44264,0
22.565,0.311674,4.44726,0
22.566,0.312277,4.45186,0
22.567,0.312868,4.45644,0
22.568,0.313445,4.46101,0
22.569,0.31401,4.46556,0
22.57,0.314562,4.4701,0
22.571,0.315101,4.47462,0
22.572,0.315628,4.47913,0
22.573,0.316142,4.48362,0
22.574,0.316644,4.48809,0
22.575,0.317134,4.49255,0
22.576,0.317611,4.497,0
22.577,0.318077,4.50143,0
22.578,0.318531,4.50585,0
22.579,0.318973,4.51025,0
22.58,0.319403,4.51463,0
22.581,0.319821,4.519,0
22.582,0.320229,4.52336,0
22.583,0.320624,4.5277,0
22.584,0.321009,4.53203,0
22.585,0.321382,4.53634,0
22.586,0.321744,4.54064,0
22.587,0.322095,4.54493,0
22.588,0.322436,4.5492,0
22.589,0.322765,4.55345,0
22.59,0.323084,4.55769,0
22.591,0.323392,4.56192,0
22.592,0.323689,4.56614,0
22.593,0.323976,4.57034,0
22.594,0.324253,4.57452,0
22.595,0.324519,4.5787,0
22.596,0.324776,4.58286,0
22.597,0.325022,4.587,0
22.598,0.325258,4.59113,0
22.599,0.325484,4.59525,0
22.6,0.325701,4.59936,0
22.601,0.325907,4.60345,0
22.602,0.326105,4.60753,0
22.603,0.326292,4.61159,0
22.604,0.32647,4.61564,0
22.605,0.326639,4.61968,0
22.606,0.326798,4.62371,0
22.607,0.326948,4.62772,0
22.608,0.327089,4.63172,0
22.609,0.327221,4.63571,0
22.61,0.327344,4.63968,0
22.611,0.327458,4.64364,0
22.612,0.327563,4.64759,0
22.613,0.327659,4.65153,0
22.614,0.327747,4.65545,0
22.615,0.327826,4.65936,0
22.616,0.327897,4.66326,0
22.617,0.32796,4.66714,0
22.618,0.328013,4.67101,0
22.619,0.328059,4.67487,0
22.62,0.328097,4.67872,0
22.621,0.328126,4.68255,0
22.622,0.328147,4.68638,0
22.623,0.328161,4.69018,0
22.624,0.328166,4.69398,0
22.625,0.328164,4.69777,0
22.626,0.328154,4.70154,0
22.627,0.328136,4.7053,0
22.628,0.328111,4.70905,0
22.629,0.328078,4.71279,0
22.63,0.328038,4.71651,0
22.631,0.32799,4.72022,0
22.632,0.327935,4.72392,0
22.633,0.327873,4.72761,0
22.634,0.327804,4.73129,0
22.635,0.327728,4.73495,0
22.636,0.327644,4.7386,0
22.637,0.327554,4.74225,0
22.638,0.327457,4.74587,0
22.639,0.327353,4.74949,0
22.64,0.327242,4.7531,0
22.641,0.327124,4.75669,0
22.642,0.327,4.76027,0
22.643,0.32687,4.76384,0
22.644,0.326733,4.7674,0
22.645,0.326589,4.77095,0
22.646,0.326439,4.77448,0
22.647,0.326283,4.778,0
22.648,0.326121,4.78152,0
22.649,0.325953,4.78502,0
22.65,0.325778,4.78851,0
22.651,0.325598,4.79198,0
22.652,0.325411,4.79545,0
22.653,0.325219,4.7989,0
22.654,0.325021,4.80235,0
22.655,0.324817,4.80578,0
22.656,0.324608,4.8092,0
22.657,0.324392,4.81261,0
22.658,0.324172,4.816,0
22.659,0.323945,4.81939,0
22.66,0.323714,4.82276,0
22.661,0.323477,4.82613,0
22.662,0.323234,4.82948,0
22.663,0.322987,4.83282,0
22.664,0.322734,4.83615,0
22.665,0.322476,4.83947,0
22.666,0.322213,4.84277,0
22.667,0.321945,4.84607,0
22.668,0.321672,4.84935,0
22.669,0.321394,4.85263,0
22.67,0.321112,4.85589,0
22.671,0.320824,4.85914,0
22.672,0.320532,4.86238,0
22.673,0.320236,4.86561,0
22.674,0.319934,4.86883,0
22.675,0.319628,4.87204,0
22.676,0.319318,4.87523,0
22.677,0.319003,4.87842,0
22.678,0.318684,4.88159,0
22.679,0.318361,4.88475,0
22.68,0.318033,4.8879,0
22.681,0.317701,4.89104,0
22.682,0.317365,4.89417,0
22.683,0.317025,4.89729,0
22.684,0.316681,4.9004,0
22.685,0.316333,4.9035,0
22.686,0.315981,4.90658,0
22.687,0.315625,4.90966,0
22.688,0.315265,4.91272,0
22.689,0.314902,4.91577,0
22.69,0.314535,4.91882,0
22.691,0.314164,4.92185,0
22.692,0.31379,4.92487,0
22.693,0.313412,4.92788,0
22.694,0.313031,4.93087,0
22.695,0.312646,4.93386,0
22.696,0.312258,4.93684,0
22.697,0.311866,4.9398,0
22.698,0.311472,4.94276,0
22.699,0.311074,4.9457,0
22.7,0.310673,4.94863,0
22.701,0.310269,4.95156,0
22.702,0.309862,4.95447,0
22.703,0.309451,4.95737,0
22.704,0.309038,4.96026,0
22.705,0.308622,4.96313,0
22.706,0.308203,4.966,0
22.707,0.307782,4.96886,0
22.708,0.307357,4.9717,0
22.709,0.30693,4.97454,0
22.71,0.306501,4.97736,0
22.711,0.306068,4.98018,0
22.712,0.305633,4.98298,0
22.713,0.305196,4.98577,0
22.714,0.304756,4.98855,0
22.715,0.304314,4.99132,0
22.716,0.30387,4.99408,0
22.717,0.303423,4.99683,0
22.718,0.302974,4.99957,0
22.719,0.302522,5.00229,0
22.72,0.302069,5.00501,0
22.721,0.301613,5.00772,0
22.722,0.301156,5.01041,0
22.723,0.300696,5.01309,0
22.724,0.300235,5.01576,0
22.725,0.299771,5.01843,0
22.726,0.299306,5.02108,0
22.727,0.298839,5.02372,0
22.728,0.29837,5.02635,0
22.729,0.2979,5.02896,0
22.73,0.297427,5.03157,0
22.731,0.296954,5.03417,0
22.732,0.296478,5.03675,0
22.733,0.296001,5.03933,0
22.734,0.295523,5.04189,0
22.735,0.295043,5.04445,0
22.736,0.294562,5.04699,0
22.737,0.294079,5.04952,0
22.738,0.293595,5.05204,0
22.739,0.29311,5.05455,0
22.74,0.292623,5.05705,0
22.741,0.292136,5.05953,0
22.742,0.291647,5.06201,0
22.743,0.291157,5.06448,0
22.744,0.290666,5.06693,0
22.745,0.290175,5.06938,0
22.746,0.289682,5.07181,0
22.747,0.289188,5.07423,0
22.748,0.288694,5.07664,0
22.749,0.288198,5.07904,0
22.75,0.287702,5.08143,0
22.751,0.287205,5.08381,0
22.752,0.286708,5.08618,0
22.753,0.28621,5.08853,0
22.754,0.285711,5.09088,0
22.755,0.285212,5.09321,0
22.756,0.284712,5.09554,0
22.757,0.284211,5.09785,0
22.758,0.283711,5.10015,0
22.759,0.28321,5.10244,0
22.76,0.282708,5.10472,0
22.761,0.282206,5.10699,0
22.762,0.281704,5.10924,0
22.763,0.281202,5.11149,0
22.764,0.280699,5.11372,0
22.765,0.280197,5.11595,0
22.766,0.279694,5.11816,0
22.767,0.279191,5.12036,0
22.768,0.278688,5.12255,0
22.769,0.278186,5.12473,0
22.77,0.277683,5.1269,0
22.771,0.27718,5.12906,0
22.772,0.276678,5.1312,0
22.773,0.276175,5.13334,0
22.774,0.275673,5.13546,0
22.775,0.275171,5.13758,0
22.776,0.27467,5.13968,0
22.777,0.274168,5.14177,0
22.778,0.273667,5.14385,0
22.779,0.273167,5.14592,0
22.78,0.272667,5.14797,0
22.781,0.272167,5.15002,0
22.782,0.271668,5.15205,0
22.783,0.27117,5.15407,0
22.784,0.270672,5.15609,0
22.785,0.270174,5.15809,0
22.786,0.269678,5.16008,0
22.787,0.269182,5.16205,0
22.788,0.268687,5.16402,0
22.789,0.268192,5.16598,0
22.79,0.267699,5.16792,0
22.791,0.267206,5.16985,0
22.792,0.266714,5.17177,0
22.793,0.266223,5.17368,0
22.794,0.265733,5.17558,0
22.795,0.265244,5.17747,0
22.796,0.264756,5.17935,0
22.797,0.264269,5.18121,0
22.798,0.263784,5.18306,0
22.799,0.263299,5.18491,0
22.8,0.262816,5.18674,0
22.801,0.262333,5.18855,0
22.802,0.261852,5.19036,0
22.803,0.261372,5.19216,0
22.804,0.260894,5.19394,0
22.805,0.260417,5.19571,0
22.806,0.259941,5.19748,0
22.807,0.259466,5.19923,0
22.808,0.258993,5.20096,0
22.809,0.258522,5.20269,0
22.81,0.258052,5.20441,0
22.811,0.257583,5.20611,0
22.812,0.257117,5.2078,0
22.813,0.256651,5.20948,0
22.814,0.256187,5.21115,0
22.815,0.255725,5.21281,0
22.816,0.255265,5.21445,0
22.817,0.254806,5.21609,0
22.818,0.25435,5.21771,0
22.819,0.253894,5.21932,0
22.82,0.253441,5.22092,0
22.821,0.25299,5.22251,0
22.822,0.25254,5.22408,0
22.823,0.252092,5.22565,0
22.824,0.251647,5.2272,0
22.825,0.251203,5.22874,0
22.826,0.250761,5.23027,0
22.827,0.250321,5.23179,0
22.828,0.249884,5.23329,0
22.829,0.249448,5.23478,0
22.83,0.249014,5.23627,0
22.831,0.248583,5.23774,0
22.832,0.248154,5.23919,0
22.833,0.247727,5.24064,0
22.834,0.247302,5.24208,0
22.835,0.246879,5.2435,0
22.836,0.246459,5.24491,0
22.837,0.246041,5.24631,0
22.838,0.245625,5.24769,0
22.839,0.245212,5.24907,0
22.84,0.244801,5.25043,0
22.841,0.244392,5.25178,0
22.842,0.243986,5.25312,0
22.843,0.243582,5.25445,0
22.844,0.243181,5.25577,0
22.845,0.242783,5.25707,0
22.846,0.242386,5.25836,0
22.847,0.241993,5.25964,0
22.848,0.241602,5.26091,0
22.849,0.241213,5.26216,0
22.85,0.240828,5.26341,0
22.851,0.240445,5.26464,0
22.852,0.240064,5.26586,0
22.853,0.239686,5.26707,0
22.854,0.239311,5.26826,0
22.855,0.238939,5.26945,0
22.856,0.23857,5.27062,0
22.857,0.238203,5.27178,0
22.858,0.237839,5.27292,0
22.859,0.237478,5.27406,0
22.86,0.23712,5.27518,0
22.861,0.236765,5.27629,0
22.862,0.236412,5.27739,0
22.863,0.236063,5.27848,0
22.864,0.235716,5.27955,0
22.865,0.235373,5.28061,0
22.866,0.235032,5.28166,0
22.867,0.234695,5.2827,0
22.868,0.23436,5.28372,0
22.869,0.234029,5.28474,0
22.87,0.233701,5.28574,0
22.871,0.233375,5.28673,0
22.872,0.233053,5.2877,0
22.873,0.232734,5.28867,0
22.874,0.232418,5.28962,0
22.875,0.232106,5.29056,0
22.876,0.231796,5.29149,0
22.877,0.23149,5.2924,0
22.878,0.231187,5.2933,0
22.879,0.230887,5.2942,0
22.88,0.23059,5.29507,0
22.881,0.230297,5.29594,0
22.882,0.230007,5.29679,0
22.883,0.22972,5.29763,0
22.884,0.229437,5.29846,0
22.885,0.229157,5.29928,0
22.886,0.22888,5.30008,0
22.887,0.228607,5.30087,0
22.888,0.228337,5.30165,0
22.889,0.22807,5.30242,0
22.89,0.227807,5.30318,0
22.891,0.227547,5.30392,0
22.892,0.227291,5.30465,0
22.893,0.227039,5.30536,0
22.894,0.226789,5.30607,0
22.895,0.226543,5.30676,0
22.896,0.226301,5.30744,0
22.897,0.226062,5.30811,0
22.898,0.225827,5.30876,0
22.899,0.225596,5.30941,0
22.9,0.225368,5.31004,0
22.901,0.225143,5.31065,0
22.902,0.224922,5.31126,0
22.903,0.224705,5.31185,0
22.904,0.224491,5.31243,0
22.905,0.224281,5.313,0
22.906,0.224074,5.31355,0
22.907,0.223872,5.3141,0
22.908,0.223672,5.31462,0
22.909,0.223477,5.31514,0
22.91,0.223285,5.31565,0
22.911,0.223097,5.31614,0
22.912,0.222912,5.31662,0
22.913,0.222732,5.31709,0
22.914,0.222554,5.31754,0
22.915,0.222381,5.31798,0
22.916,0.222212,5.31841,0
22.917,0.222046,5.31883,0
22.918,0.221884,5.31923,0
22.919,0.221725,5.31962,0
22.92,0.221571,5.32,0
22.921,0.22142,5.32037,0
22.922,0.221273,5.32072,0
22.923,0.22113,5.32107,0
22.924,0.22099,5.32139,0
22.925,0.220854,5.32171,0
22.926,0.220723,5.32201,0
22.927,0.220595,5.3223,0
22.928,0.22047,5.32258,0
22.929,0.22035,5.32285,0
22.93,0.220233,5.3231,0
22.931,0.220121,5.32334,0
22.932,0.220012,5.32357,0
22.933,0.219907,5.32378,0
22.934,0.219806,5.32399,0
22.935,0.219708,5.32418,0
22.936,0.219615,5.32435,0
22.937,0.219525,5.32452,0
22.938,0.219439,5.32467,0
22.939,0.219357,5.32481,0
22.94,0.219279,5.32494,0
22.941,0.219205,5.32505,0
22.942,0.219135,5.32515,0
22.943,0.219069,5.32524,0
22.944,0.219006,5.32532,0
22.945,0.218947,5.32538,0
22.946,0.218893,5.32543,0
22.947,0.218842,5.32547,0
22.948,0.218795,5.32549,0
22.949,0.218752,5.32551,0
22.95,0.218712,5.32551,0
22.951,0.218677,5.32549,0
22.952,0.218646,5.32547,0
22.953,0.218618,5.32543,0
22.954,0.218594,5.32538,0
22.955,0.218575,5.32532,0
22.956,0.218559,5.32524,0
22.957,0.218547,5.32515,0
22.958,0.218538,5.32505,0
22.959,0.218534,5.32494,0
22.96,0.218534,5.32481,0
22.961,0.218537,5.32467,0
22.962,0.218545,5.32452,0
22.963,0.218556,5.32435,0
22.964,0.218571,5.32418,0
22.965,0.21859,5.32399,0
22.966,0.218612,5.32378,0
22.967,0.218639,5.32357,0
22.968,0.21867,5.32334,0
22.969,0.218704,5.3231,0
22.97,0.218742,5.32285,0
22.971,0.218784,5.32258,0
22.972,0.21883,5.3223,0
22.973,0.218879,5.32201,0
22.974,0.218933,5.32171,0
22.975,0.21899,5.32139,0
22.976,0.219051,5.32106,0
22.977,0.219116,5.32072,0
22.978,0.219185,5.32037,0
22.979,0.219257,5.32,0
22.98,0.219333,5.31962,0
22.981,0.219413,5.31923,0
22.982,0.219497,5.31883,0
22.983,0.219585,5.31841,0
22.984,0.219676,5.31798,0
22.985,0.219771,5.31754,0
22.986,0.21987,5.31708,0
22.987,0.219972,5.31662,0
22.988,0.220078,5.31614,0
22.989,0.220188,5.31565,0
22.99,0.220302,5.31514,0
22.991,0.220419,5.31462,0
22.992,0.22054,5.31409,0
22.993,0.220664,5.31355,0
22.994,0.220793,5.313,0
22.995,0.220924,5.31243,0
22.996,0.22106,5.31185,0
22.997,0.221199,5.31126,0
22.998,0.221342,5.31065,0
22.999,0.221488,5.31003,0
23,0.221638,5.3094,0
23.001,0.221791,5.30876,0
23.002,0.221948,5.3081,0
23.003,0.222109,5.30744,0
23.004,0.222273,5.30676,0
23.005,0.22244,5.30606,0
23.006,0.222612,5.30536,0
23.007,0.222786,5.30464,0
23.008,0.222964,5.30391,0
23.009,0.223146,5.30317,0
23.01,0.223331,5.30242,0
23.011,0.223519,5.30165,0
23.012,0.223711,5.30087,0
23.013,0.223906,5.30008,0
23.014,0.224105,5.29927,0
23.015,0.224307,5.29846,0
23.016,0.224512,5.29763,0
23.017,0.224721,5.29679,0
23.018,0.224933,5.29593,0
23.019,0.225148,5.29507,0
23.02,0.225366,5.29419,0
23.021,0.225588,5.2933,0
23.022,0.225813,5.29239,0
23.023,0.226042,5.29148,0
23.024,0.226273,5.29055,0
23.025,0.226508,5.28961,0
23.026,0.226746,5.28866,0
23.027,0.226987,5.28769,0
23.028,0.227231,5.28672,0
23.029,0.227479,5.28573,0
23.03,0.227729,5.28473,0
23.031,0.227983,5.28371,0
23.032,0.228239,5.28269,0
23.033,0.228499,5.28165,0
23.034,0.228762,5.2806,0
23.035,0.229027,5.27954,0
23.036,0.229296,5.27846,0
23.037,0.229567,5.27738,0
23.038,0.229842,5.27628,0
23.039,0.23012,5.27517,0
23.04,0.2304,5.27404,0
23.041,0.230683,5.27291,0
23.042,0.230969,5.27176,0
23.043,0.231258,5.2706,0
23.044,0.23155,5.26943,0
23.045,0.231845,5.26824,0
23.046,0.232142,5.26705,0
23.047,0.232442,5.26584,0
23.048,0.232745,5.26462,0
23.049,0.23305,5.26339,0
23.05,0.233358,5.26214,0
23.051,0.233669,5.26089,0
23.052,0.233983,5.25962,0
23.053,0.234299,5.25834,0
23.054,0.234617,5.25705,0
23.055,0.234939,5.25574,0
23.056,0.235262,5.25443,0
23.057,0.235588,5.2531,0
23.058,0.235917,5.25176,0
23.059,0.236248,5.25041,0
23.06,0.236582,5.24904,0
23.061,0.236918,5.24767,0
23.062,0.237256,5.24628,0
23.063,0.237596,5.24488,0
23.064,0.237939,5.24347,0
23.065,0.238285,5.24204,0
23.066,0.238632,5.24061,0
23.067,0.238982,5.23916,0
23.068,0.239334,5.2377,0
23.069,0.239688,5.23623,0
23.07,0.240044,5.23475,0
23.071,0.240403,5.23326,0
23.072,0.240763,5.23175,0
23.073,0.241126,5.23023,0
23.074,0.24149,5.2287,0
23.075,0.241857,5.22716,0
23.076,0.242225,5.22561,0
23.077,0.242596,5.22404,0
23.078,0.242968,5.22247,0
23.079,0.243343,5.22088,0
23.08,0.243719,5.21928,0
23.081,0.244097,5.21767,0
23.082,0.244477,5.21604,0
23.083,0.244858,5.21441,0
23.084,0.245242,5.21276,0
23.085,0.245627,5.2111,0
23.086,0.246014,5.20943,0
23.087,0.246402,5.20775,0
23.088,0.246792,5.20606,0
23.089,0.247183,5.20435,0
23.09,0.247577,5.20264,0
23.091,0.247971,5.20091,0
23.092,0.248367,5.19917,0
23.093,0.248765,5.19742,0
23.094,0.249164,5.19566,0
23.095,0.249564,5.19388,0
23.096,0.249966,5.1921,0
23.097,0.250369,5.1903,0
23.098,0.250773,5.18849,0
23.099,0.251179,5.18667,0
23.1,0.251586,5.18484,0
23.101,0.251994,5.183,0
23.102,0.252403,5.18114,0
23.103,0.252813,5.17928,0
23.104,0.253225,5.1774,0
23.105,0.253637,5.17551,0
23.106,0.25405,5.17361,0
23.107,0.254465,5.1717,0
23.108,0.25488,5.16978,0
23.109,0.255296,5.16785,0
23.11,0.255713,5.1659,0
23.111,0.256131,5.16394,0
23.112,0.25655,5.16198,0
23.113,0.256969,5.16,0
23.114,0.25739,5.15801,0
23.115,0.257811,5.156,0
23.116,0.258232,5.15399,0
23.117,0.258654,5.15197,0
23.118,0.259077,5.14993,0
23.119,0.2595,5.14788,0
23.12,0.259924,5.14583,0
23.121,0.260348,5.14376,0
23.122,0.260773,5.14168,0
23.123,0.261198,5.13958,0
23.124,0.261623,5.13748,0
23.125,0.262049,5.13537,0
23.126,0.262475,5.13324,0
23.127,0.262901,5.13111,0
23.128,0.263328,5.12896,0
23.129,0.263754,5.1268,0
23.13,0.264181,5.12463,0
23.131,0.264608,5.12245,0
23.132,0.265035,5.12026,0
23.133,0.265461,5.11805,0
23.134,0.265888,5.11584,0
23.135,0.266315,5.11361,0
23.136,0.266741,5.11138,0
23.137,0.267168,5.10913,0
23.138,0.267594,5.10687,0
23.139,0.26802,5.1046,0
23.14,0.268446,5.10232,0
23.141,0.268871,5.10003,0
23.142,0.269296,5.09773,0
23.143,0.269721,5.09541,0
23.144,0.270145,5.09309,0
23.145,0.270568,5.09075,0
23.146,0.270991,5.0884,0
23.147,0.271414,5.08605,0
23.148,0.271836,5.08368,0
23.149,0.272257,5.0813,0
23.15,0.272677,5.07891,0
23.151,0.273097,5.0765,0
23.152,0.273516,5.07409,0
23.153,0.273934,5.07167,0
23.154,0.274351,5.06923,0
23.155,0.274768,5.06679,0
23.156,0.275183,5.06433,0
23.157,0.275598,5.06186,0
23.158,0.276011,5.05938,0
23.159,0.276423,5.0569,0
23.16,0.276834,5.05439,0
23.161,0.277244,5.05188,0
23.162,0.277652,5.04936,0
23.163,0.27806,5.04683,0
23.164,0.278466,5.04428,0
23.165,0.27887,5.04173,0
23.166,0.279274,5.03916,0
23.167,0.279675,5.03659,0
23.168,0.280076,5.034,0
23.169,0.280474,5.0314,0
23.17,0.280872,5.02879,0
23.171,0.281267,5.02617,0
23.172,0.281661,5.02354,0
23.173,0.282053,5.0209,0
23.174,0.282443,5.01825,0
23.175,0.282831,5.01558,0
23.176,0.283218,5.01291,0
23.177,0.283603,5.01022,0
23.178,0.283985,5.00753,0
23.179,0.284366,5.00482,0
23.18,0.284744,5.0021,0
23.181,0.285121,4.99937,0
23.182,0.285495,4.99663,0
23.183,0.285867,4.99388,0
23.184,0.286237,4.99112,0
23.185,0.286604,4.98835,0
23.186,0.286969,4.98557,0
23.187,0.287332,4.98277,0
23.188,0.287692,4.97997,0
23.189,0.28805,4.97715,0
23.19,0.288405,4.97433,0
23.191,0.288757,4.97149,0
23.192,0.289107,4.96864,0
23.193,0.289454,4.96578,0
23.194,0.289798,4.96291,0
23.195,0.29014,4.96003,0
23.196,0.290479,4.95714,0
23.197,0.290814,4.95424,0
23.198,0.291147,4.95133,0
23.199,0.291477,4.9484,0
23.2,0.291803,4.94547,0
23.201,0.292127,4.94252,0
23.202,0.292447,4.93956,0
23.203,0.292764,4.9366,0
23.204,0.293078,4.93362,0
23.205,0.293389,4.93063,0
23.206,0.293696,4.92763,0
23.207,0.293999,4.92462,0
23.208,0.294299,4.92159,0
23.209,0.294596,4.91856,0
23.21,0.294889,4.91552,0
23.211,0.295178,4.91246,0
23.212,0.295464,4.9094,0
23.213,0.295746,4.90632,0
23.214,0.296024,4.90323,0
23.215,0.296298,4.90013,0
23.216,0.296568,4.89702,0
23.217,0.296834,4.8939,0
23.218,0.297096,4.89077,0
23.219,0.297354,4.88763,0
23.22,0.297608,4.88447,0
23.221,0.297858,4.88131,0
23.222,0.298103,4.87813,0
23.223,0.298344,4.87494,0
23.224,0.298581,4.87175,0
23.225,0.298813,4.86854,0
23.226,0.299041,4.86532,0
23.227,0.299264,4.86208,0
23.228,0.299482,4.85884,0
23.229,0.299696,4.85559,0
23.23,0.299905,4.85232,0
23.231,0.300109,4.84905,0
23.232,0.300309,4.84576,0
23.233,0.300503,4.84246,0
23.234,0.300693,4.83915,0
23.235,0.300877,4.83583,0
23.236,0.301057,4.8325,0
23.237,0.301231,4.82916,0
23.238,0.3014,4.8258,0
23.239,0.301563,4.82244,0
23.24,0.301722,4.81906,0
23.241,0.301875,4.81567,0
23.242,0.302022,4.81227,0
23.243,0.302164,4.80886,0
23.244,0.302301,4.80544,0
23.245,0.302431,4.802,0
23.246,0.302556,4.79856,0
23.247,0.302676,4.7951,0
23.248,0.302789,4.79163,0
23.249,0.302896,4.78815,0
23.25,0.302998,4.78466,0
23.251,0.303093,4.78116,0
23.252,0.303183,4.77764,0
23.253,0.303266,4.77412,0
23.254,0.303343,4.77058,0
23.255,0.303413,4.76703,0
23.256,0.303478,4.76347,0
23.257,0.303536,4.7599,0
23.258,0.303587,4.75631,0
23.259,0.303632,4.75272,0
23.26,0.30367,4.74911,0
23.261,0.303701,4.74549,0
23.262,0.303726,4.74186,0
23.263,0.303744,4.73822,0
23.264,0.303755,4.73456,0
23.265,0.303758,4.73089,0
23.266,0.303755,4.72721,0
23.267,0.303745,4.72352,0
23.268,0.303728,4.71982,0
23.269,0.303703,4.71611,0
23.27,0.303671,4.71238,0
23.271,0.303631,4.70864,0
23.272,0.303584,4.70489,0
23.273,0.30353,4.70112,0
23.274,0.303468,4.69735,0
23.275,0.303398,4.69356,0
23.276,0.30332,4.68976,0
23.277,0.303235,4.68595,0
23.278,0.303141,4.68212,0
23.279,0.30304,4.67829,0
23.28,0.30293,4.67444,0
23.281,0.302813,4.67057,0
23.282,0.302687,4.6667,0
23.283,0.302553,4.66281,0
23.284,0.30241,4.65891,0
23.285,0.302259,4.655,0
23.286,0.3021,4.65107,0
23.287,0.301932,4.64714,0
23.288,0.301755,4.64319,0
23.289,0.301569,4.63922,0
23.29,0.301375,4.63525,0
23.291,0.301171,4.63126,0
23.292,0.300959,4.62725,0
23.293,0.300737,4.62324,0
23.294,0.300507,4.61921,0
23.295,0.300267,4.61517,0
23.296,0.300017,4.61111,0
23.297,0.299758,4.60705,0
23.298,0.29949,4.60296,0
23.299,0.299212,4.59887,0
23.3,0.298925,4.59476,0
23.301,0.298627,4.59064,0
23.302,0.29832,4.58651,0
23.303,0.298003,4.58236,0
23.304,0.297676,4.5782,0
23.305,0.297338,4.57402,0
23.306,0.296991,4.56983,0
23.307,0.296633,4.56563,0
23.308,0.296264,4.56141,0
23.309,0.295886,4.55718,0
23.31,0.295496,4.55293,0
23.311,0.295096,4.54868,0
23.312,0.294685,4.5444,0
23.313,0.294264,4.54011,0
23.314,0.293831,4.53581,0
23.315,0.293387,4.5315,0
23.316,0.292932,4.52717,0
23.317,0.292466,4.52282,0
23.318,0.291989,4.51846,0
23.319,0.2915,4.51409,0
23.32,0.290999,4.5097,0
23.321,0.290487,4.5053,0
23.322,0.289964,4.50088,0
23.323,0.289428,4.49645,0
23.324,0.28888,4.492,0
23.325,0.288321,4.48754,0
23.326,0.287749,4.48306,0
23.327,0.287165,4.47857,0
23.328,0.286568,4.47406,0
23.329,0.285959,4.46953,0
23.33,0.285338,4.46499,0
23.331,0.284703,4.46044,0
23.332,0.284056,4.45587,0
23.333,0.283396,4.45128,0
23.334,0.282724,4.44668,0
23.335,0.282037,4.44206,0
23.336,0.281338,4.43743,0
23.337,0.280625,4.43277,0
23.338,0.279899,4.42811,0
23.339,0.27916,4.42343,0
23.34,0.278406,4.41873,0
